startup_id,startup_name,founded_year,country,region,industry,funding_round,funding_amount_usd,funding_date,lead_investor,co_investors,employee_count,estimated_revenue_usd,estimated_valuation_usd,exited,exit_type,tags
ce12eb49-f5e0-4437-8ed6-4d9822e3c24d,"Downs, Williams and Mills",2012,Mozambique,North America,E-commerce,IPO,206681000,2020-10-06,Accel,"Sequoia, Y Combinator",319,29020148.886294443,1796536790.063815,False,,"SaaS, B2C"
98a43601-ffa1-40a3-88d6-19b46885308e,Welch-Lawrence,2016,Marshall Islands,Oceania,E-commerce,Series B,320976000,2023-03-03,Y Combinator,Sequoia,742,95839587.89023225,2902120745.3239136,False,,"B2C, HealthTech, B2B, AI"
9e793b72-6ff0-4173-a005-e5c0c7ed726d,Hensley Ltd,2023,Palau,Latin America,AI/ML,Series A,105823000,2015-12-13,SoftBank,"SoftBank, Tiger Global",486,15534839.591389643,736919266.3606337,False,,"B2B, AI, EdTech, B2C"
e4348cda-41b2-4ba3-b870-d3bfa534e196,"Sherman, Haas and Clayton",2012,Hungary,Europe,Healthcare,Series A,930318000,2020-02-08,SoftBank,"Accel, Sequoia, Andreessen Horowitz",877,371121166.278218,4843584539.616482,False,,"Cloud, B2B, B2C"
fb9c96dd-d2c5-4f29-ab7b-b321ded0eada,"Davis, Davis and Mcintosh",2010,Trinidad and Tobago,North America,Blockchain,Series A,462898000,2018-01-19,Y Combinator,"Sequoia, Y Combinator",180,109754043.45358993,949832244.2578194,False,,"Cloud, AI, HealthTech, EdTech"
64de1292-cb8e-4c0b-80b0-c6a67997bb37,Cain-Kramer,2012,Qatar,MENA,E-commerce,Series B,693646000,2023-10-28,Andreessen Horowitz,"SoftBank, Y Combinator",79,212150777.01044723,3470584282.835562,False,,"Blockchain, Mobile, B2C, Cloud"
9ca5f7a8-3058-4b9c-becf-6939fd4e33d3,"Allen, Pena and Wagner",2016,Belarus,Oceania,Healthcare,Series A,727829000,2015-12-01,Sequoia,"Index Ventures, Accel",944,300026036.1881845,5009033017.3450985,False,,"EdTech, AI"
b5ebe8a0-131f-4a0b-8796-ac735334857a,Gonzales-Mclaughlin,2012,Australia,North America,SaaS,Series C,230508000,2023-06-01,Sequoia,"Sequoia, Andreessen Horowitz, Tiger Global",390,74351014.72704645,1711402340.2545226,False,,"HealthTech, Cloud, EdTech, Blockchain, Marketplace"
3465b90d-6102-411c-a92f-a2e4a00fdb79,"Smith, Davis and Rogers",2011,Namibia,North America,Logistics,Series A,201852000,2023-11-04,Tiger Global,Accel,638,20382020.363378413,1759660938.607109,False,,"Cloud, Blockchain, AI"
ac8c85ea-1ea1-401e-8fed-cc4db04b9b71,Adams-Edwards,2015,French Guiana,Oceania,Logistics,Series A,91908000,2017-12-08,Andreessen Horowitz,"Index Ventures, Y Combinator, Sequoia",990,27982005.56117633,828116320.5466056,False,,"HealthTech, B2B"
4f919e92-3aab-46d8-8cc4-edfa89946437,Johnson-Leon,2007,Armenia,MENA,SaaS,Seed,450373000,2024-07-11,Sequoia,"Andreessen Horowitz, Accel, Index Ventures",440,33686511.45373746,1696950671.2550094,False,,"Blockchain, AI, Marketplace, Mobile"
f1c801a1-14da-4c13-acdb-8bd60a25b846,Maldonado-Dunlap,2008,Azerbaijan,North America,E-commerce,Seed,241634000,2017-04-18,SoftBank,"SoftBank, Sequoia, Index Ventures",385,108212568.86235559,1496600203.9968524,False,,"HealthTech, IoT"
91044e16-3cd3-4d1d-9b24-82380c6646c6,"Dunn, Delacruz and Hansen",2019,Tunisia,Oceania,AI/ML,IPO,212004000,2017-11-15,Index Ventures,Sequoia,771,70911658.30887549,429217158.3328316,False,,"EdTech, B2B"
7ceb739d-ec14-4907-9b90-4fe263bbae36,Hunter-Melton,2005,Tonga,MENA,Fintech,Series A,148023000,2022-12-17,Y Combinator,SoftBank,394,63279798.95123555,526564007.4672055,False,,"HealthTech, AI"
9a99a92e-6b8c-4ca4-bea5-9aa95df271c9,Carpenter Ltd,2014,Japan,MENA,SaaS,Series A,42289000,2016-09-25,Y Combinator,"Index Ventures, Tiger Global, Andreessen Horowitz",654,3356509.3649268383,363632541.20426905,False,,"IoT, Marketplace"
cb975382-97e8-4019-8a0b-4bc8d3ae8cbc,Nguyen-Reynolds,2010,Paraguay,Asia,Fintech,Series C,926384000,2019-01-25,Accel,"Index Ventures, Andreessen Horowitz",892,84479057.50083071,6836804340.105425,False,,"B2B, B2C"
106c58ad-d1b0-41b1-adcb-d0aa255d6263,Lee-Bernard,2020,Pakistan,Latin America,SaaS,Series B,145052000,2021-05-26,SoftBank,"SoftBank, Andreessen Horowitz",868,34879822.40428453,1367002002.5919325,False,,"IoT, AI, HealthTech"
56aa3c95-3b61-40a8-a2b2-b20eed7b1d41,"Miller, Jones and Baker",2005,Zimbabwe,Oceania,Logistics,Series D,1112603000,2016-10-15,Andreessen Horowitz,"Index Ventures, Sequoia",428,157532053.17828712,9656127532.635895,False,,"SaaS, Marketplace, HealthTech, Mobile, Cloud"
f8e27183-cd9f-469d-80a5-f30b09c65392,"Mullins, Grant and Miller",2020,Chad,North America,Blockchain,Series A,476410000,2018-04-22,Andreessen Horowitz,Index Ventures,831,96575584.24695157,1330176345.5930822,False,,"Marketplace, Mobile, IoT"
7589338a-1818-49bd-9785-7fc13a11f29c,"Adams, Olson and Williams",2009,Marshall Islands,North America,Blockchain,Series D,871770000,2016-05-19,Andreessen Horowitz,Y Combinator,777,372486553.8841346,2461425418.979796,True,Acquisition,"B2C, IoT"
698ded14-c55b-4dc7-a4a2-0c1e6346c3db,Clark-Wagner,2012,Iceland,Asia,Logistics,Series B,7106443000,2022-10-26,Index Ventures,"Andreessen Horowitz, Y Combinator, Accel",149,2418768939.18787,49484764174.617004,False,,"IoT, Cloud, Blockchain, EdTech"
22fa8b3e-a8b5-48be-b014-503fdb35c2e9,White LLC,2006,Gibraltar,North America,Fintech,Pre-Seed,394312000,2018-03-23,Accel,"Index Ventures, SoftBank, Sequoia",405,102124823.02285844,1952481836.4330206,False,,"Blockchain, Marketplace, HealthTech"
ddbcd00b-1257-4e58-8765-ed249b491dc9,King-Davis,2008,Anguilla,North America,SaaS,Series C,245129000,2015-07-26,Accel,"Andreessen Horowitz, Index Ventures, Sequoia",955,81801975.53448026,1011589643.1149114,False,,"AI, HealthTech, Mobile, IoT, B2C"
e61c46ec-52cf-46a6-b5c1-a6e5349b45ce,Sanders-Adams,2018,Jordan,North America,Logistics,Pre-Seed,356322000,2025-03-23,Accel,"Y Combinator, Tiger Global",686,134380658.89267153,3253842986.108033,True,,"Marketplace, Mobile, HealthTech, B2C"
fad198f5-58e9-4322-8d19-014ba091f52a,"Valencia, Smith and Harper",2014,Argentina,Oceania,AI/ML,Series A,103589000,2024-11-13,Index Ventures,"Index Ventures, Tiger Global, Andreessen Horowitz",37,36118011.99324239,519899902.74636775,False,,"Blockchain, SaaS, IoT, Marketplace"
da65159e-2bcb-4377-833d-be96a2bfcf74,Holloway-Knight,2021,Dominican Republic,MENA,Blockchain,Pre-Seed,193321000,2017-02-20,Index Ventures,"Andreessen Horowitz, SoftBank",189,75085807.93266565,1130380595.1520948,False,,"Blockchain, B2C"
6a794e44-1398-4bdc-8204-0038969a6199,"Williams, Meyer and Riley",2006,Madagascar,Latin America,Healthcare,Seed,852753000,2022-05-04,Tiger Global,"SoftBank, Tiger Global",174,146556756.4087032,6428120158.498793,False,,"Blockchain, IoT, Mobile, Cloud"
a16a67b1-98f9-4f7a-b9a1-3f78df127183,Holmes PLC,2014,Peru,Latin America,E-commerce,Series A,3274347000,2023-06-25,Sequoia,SoftBank,960,1141601829.3587594,16848689923.159042,False,,"Blockchain, IoT, EdTech, SaaS, Cloud"
33924b12-913d-4e25-8dc6-8402aae8c136,Ramirez-Simmons,2021,Benin,Latin America,SaaS,Pre-Seed,109810000,2015-08-27,Accel,SoftBank,254,54212132.373758726,621118414.9669957,True,,"HealthTech, B2C, Marketplace"
e9149f58-afc4-430f-bb68-2949d1443d4d,Montoya Inc,2020,Tanzania,MENA,Logistics,Series C,704569000,2016-06-23,Y Combinator,"Index Ventures, Tiger Global, Sequoia",487,208673703.70728675,4454674789.374388,False,,"Marketplace, HealthTech, Mobile, AI"
ada0fdc5-2135-4b70-a1e1-96fab2e1d5d7,Craig Group,2012,Burundi,MENA,Logistics,Series B,135348000,2021-04-08,Accel,Index Ventures,370,67371165.84138535,271852721.5621305,False,,"EdTech, Mobile, B2C, Cloud, Marketplace"
014a74f6-fe24-4ee3-aea9-376d3c96aafc,Moreno-Martinez,2006,Gabon,North America,AI/ML,Series A,56656000,2021-01-30,Accel,"Accel, Tiger Global, Y Combinator",246,13743146.865198947,538531248.7947909,True,IPO,"Mobile, Cloud, HealthTech"
aa9fe9cd-94f1-44c3-abd2-23e499b6e6ed,"Hart, Dillon and Weaver",2005,Namibia,Latin America,AI/ML,Series B,269720000,2017-02-03,Index Ventures,"Andreessen Horowitz, Index Ventures",59,111620430.66827726,974563528.885817,False,,"B2C, IoT, Marketplace"
214b9424-f163-4ef6-91f7-1067fad54a6e,Callahan-Kim,2020,Montenegro,MENA,Fintech,Series B,914092000,2016-09-02,Y Combinator,"Y Combinator, Sequoia",195,213571074.3606981,4328855242.040291,False,,"EdTech, AI"
01740007-713e-4bf7-bd0a-07d20b2a5694,Guzman-Ramos,2014,Cayman Islands,North America,E-commerce,Series C,2845423000,2022-05-17,Sequoia,"Tiger Global, Index Ventures",581,908502846.1902771,16367812855.130005,False,,"IoT, Blockchain"
06eda8fb-5f3e-4de8-a7c5-13d28a2ecc0e,Miller LLC,2020,India,Asia,Blockchain,Series C,2329023000,2019-08-23,Sequoia,"Sequoia, Index Ventures",758,1129937790.241935,12313076097.454687,True,Acquisition,"SaaS, EdTech, B2B, AI, HealthTech"
b967f5ca-88c9-4dec-a115-009569e7e465,Alvarez-Long,2010,France,Oceania,Healthcare,Series B,598745000,2017-10-27,Y Combinator,Index Ventures,783,144857726.69421157,5224222227.836665,False,,"B2C, EdTech, Mobile, Blockchain, Cloud"
610d517a-508f-4ff7-8031-1a4f755e5ef5,"Kelly, Campbell and Marks",2014,French Southern Territories,MENA,SaaS,Pre-Seed,597874000,2020-05-18,Sequoia,"Y Combinator, Index Ventures",664,135136555.85579678,3181383958.8091755,False,,"B2C, AI"
2c86011e-6d7e-48f2-9a81-b5e8f0892e2b,"Vega, Johnson and Hughes",2023,Nicaragua,Europe,AI/ML,Series B,305428000,2018-05-03,Accel,"Sequoia, Andreessen Horowitz",444,56037170.401357,910713889.7025404,False,,"IoT, AI, B2C, Mobile, B2B"
1a8269d0-3a6e-45e1-9313-ab331aefc5a9,Brown-Walker,2007,British Virgin Islands,MENA,Blockchain,Series B,715201000,2024-06-21,SoftBank,Accel,492,197352755.62393582,2527701647.350038,False,,"Cloud, B2B, IoT, HealthTech, Marketplace"
bb42c137-f482-4398-a432-929e53de8a6a,"Washington, Silva and Davis",2020,Guinea-Bissau,Europe,E-commerce,IPO,594458000,2018-04-02,Index Ventures,"Tiger Global, Accel, Index Ventures",349,112684073.43737932,1590229323.9846368,False,,"Blockchain, B2C, HealthTech, EdTech, SaaS"
00b7f522-44ea-420a-9c26-458a686964b0,Foster-Cunningham,2014,Saint Helena,Europe,Blockchain,Series B,483259000,2020-06-26,Sequoia,SoftBank,199,236994649.63804647,3952651679.522781,False,,"EdTech, Blockchain, B2C, IoT, Mobile"
75db7291-8d9b-46d3-a165-3c8c61389307,Jennings PLC,2023,Netherlands Antilles,MENA,E-commerce,Seed,1810534000,2024-03-30,Accel,Tiger Global,827,682174466.5044475,9965147639.685144,False,,"Marketplace, B2C"
2fe1959f-c920-4b10-bf25-4ffb52d32ff7,Gutierrez-Allen,2012,Poland,Europe,Fintech,Seed,105867000,2023-02-27,SoftBank,"Y Combinator, SoftBank, Tiger Global",129,52386711.16654968,407166577.7516535,False,,"EdTech, Cloud, HealthTech"
7c527e53-7eb0-4a3a-a03c-3f120ada6b5f,Jones Inc,2006,Mozambique,MENA,Fintech,Series A,168512000,2018-09-09,Tiger Global,"Andreessen Horowitz, Y Combinator, SoftBank",702,19552896.34613753,971869583.4599451,False,,"EdTech, Mobile, AI, IoT"
bc834c79-4132-400e-8bce-8601c4135639,Khan LLC,2009,Burundi,Oceania,Healthcare,Series A,103615000,2024-07-28,SoftBank,"Index Ventures, Sequoia, Tiger Global",685,21487016.952512607,449741007.2544464,False,,"IoT, EdTech, Cloud"
5d824b33-c896-40a3-81cf-ba7c64b65c47,Pierce-Smith,2016,Northern Mariana Islands,Latin America,Logistics,Series B,479687000,2022-02-14,Tiger Global,"Accel, Index Ventures, SoftBank",877,184038382.87747794,2833266051.472241,False,,"Mobile, AI"
ab9e7bdc-1772-45be-8738-8ffde8289b21,Alvarez-Newman,2018,Hungary,Latin America,Fintech,Series A,358201000,2020-11-30,Tiger Global,"Andreessen Horowitz, Sequoia, Accel",107,68857383.33654885,1571190904.9756355,False,,"AI, HealthTech"
5c0a6c84-1701-4602-b8eb-d8de1cb6e462,"Swanson, Roberts and Martinez",2007,Saint Vincent and the Grenadines,Europe,SaaS,Series D,510681000,2015-07-22,Y Combinator,"Accel, Index Ventures, Sequoia",122,130871601.80928625,2667807835.5101943,True,Acquisition,"B2C, HealthTech, B2B, IoT, Marketplace"
1cf1b8c3-8021-40f8-923c-a6840120386a,Smith-Mitchell,2011,Mongolia,Asia,Healthcare,Series A,1026259000,2018-02-08,Sequoia,"Tiger Global, Index Ventures, Sequoia",447,470048029.6975801,8416017518.466788,False,,"AI, Mobile, EdTech"
3f688f90-e101-41b5-aaa1-4f703a533630,Stanley-Williams,2008,Tunisia,Latin America,Fintech,Series C,235040000,2022-03-20,Y Combinator,"Accel, SoftBank, Y Combinator",459,85843590.4675263,1577458817.206992,False,,"B2C, HealthTech, EdTech, AI"
50d23723-7289-4d1f-8fcf-ba73dcb7969a,Yang LLC,2015,Equatorial Guinea,Latin America,AI/ML,Series B,862663000,2016-01-26,Tiger Global,"Tiger Global, Accel, Index Ventures",380,294931292.21627766,7863832223.299654,False,,"Blockchain, AI, EdTech, Marketplace"
8ce8f38f-6c97-472a-ad66-a8c7f0674063,Jones-Walker,2017,Jersey,Latin America,SaaS,Series A,340394000,2020-03-02,Index Ventures,"Index Ventures, Andreessen Horowitz, Sequoia",924,86393151.26323213,1802986562.6403184,False,,"EdTech, IoT, Mobile"
7fd445d7-3bc2-4d53-8bbd-e876e64e3f54,Williams LLC,2015,Belarus,North America,Fintech,Series B,345438000,2021-01-02,Accel,Tiger Global,491,77250879.55820473,2056639083.8516273,False,,"AI, Marketplace, IoT"
f012f456-59da-4513-a986-e12857e686e3,Butler-Carter,2020,Pitcairn Islands,Europe,AI/ML,Series B,232425000,2022-04-13,Tiger Global,"Tiger Global, Sequoia",413,61315836.7091639,2171633058.8598204,False,,"SaaS, Cloud, HealthTech, IoT, B2C"
88054fb9-72d8-4e09-b698-f05cf197ebab,Wilson-Wilkinson,2016,France,Asia,SaaS,Series B,1686021000,2016-04-30,Andreessen Horowitz,Andreessen Horowitz,490,181732418.77192488,11089074987.867702,False,,"Mobile, EdTech, B2B, Cloud, Blockchain"
70dee8ba-4931-43df-8da7-f199f8879863,Stevenson-Cook,2012,Turks and Caicos Islands,Oceania,Fintech,Series A,455124000,2024-11-29,SoftBank,"Y Combinator, Sequoia",418,132920885.36396585,1477693968.679488,False,,"B2C, HealthTech, Marketplace"
a36afa82-76d6-40cf-854f-034807d3150e,Mccann Group,2012,Ethiopia,Latin America,SaaS,Seed,443488000,2022-01-24,Sequoia,Accel,474,126201102.4940355,4080331064.525881,True,,"B2B, Blockchain, B2C, Marketplace"
92960a44-601b-401b-97f9-18e20feb715b,Ross-Anderson,2013,Pitcairn Islands,MENA,Blockchain,Series C,72701000,2025-01-16,Y Combinator,"SoftBank, Index Ventures, Y Combinator",850,9016370.39336266,322636920.7505663,False,,"Blockchain, AI"
8a473f89-a05c-4cb0-af90-a098f769a177,Casey PLC,2021,Dominican Republic,Asia,Healthcare,Series A,1016723000,2021-09-12,Andreessen Horowitz,SoftBank,246,149619499.39649796,9343628401.511053,False,,"SaaS, B2C, B2B"
96971ce9-6b75-41ff-a4e5-6ab10b2674c3,"Bond, Kennedy and May",2015,Sweden,Latin America,Healthcare,Series A,205799000,2016-10-15,Y Combinator,Index Ventures,475,96467535.14619721,595960239.2969006,False,,"IoT, HealthTech, B2B, Marketplace"
1ee50892-06df-4e44-bd09-3d2c8fe2f322,"Jones, Hicks and White",2013,Equatorial Guinea,Asia,Blockchain,Series B,246877000,2016-01-08,Accel,Sequoia,895,108673601.80710591,734545018.33665,False,,"Mobile, Blockchain, Marketplace, EdTech"
7a06ddb3-1ef4-427a-9472-f4e9b31d06f1,Lee Inc,2023,Australia,North America,Fintech,Series A,106103000,2019-06-13,Andreessen Horowitz,"Y Combinator, Index Ventures, Andreessen Horowitz",791,21754296.394982453,807481329.7011133,False,,"B2B, Marketplace, SaaS, HealthTech, AI"
1b35cd02-c56f-486b-b645-a43318d7282d,Dean-Taylor,2016,Mayotte,MENA,Healthcare,Series C,171482000,2021-06-06,Sequoia,"Tiger Global, Index Ventures",479,82899399.31842223,826498609.4904292,True,Acquisition,"HealthTech, Marketplace, B2C"
f2b5a4bc-659e-4da3-9517-808b60c0f355,Parker-Gonzalez,2014,Chile,MENA,AI/ML,Series A,1929223000,2018-10-13,Tiger Global,"Index Ventures, Andreessen Horowitz, Tiger Global",888,629082749.2546127,13355940282.425266,True,Acquisition,"Blockchain, Cloud, EdTech, B2C, SaaS"
a5f063ef-c936-4ba5-874f-5b585449bffa,"Johnson, Miller and Roth",2005,Martinique,MENA,Fintech,Pre-Seed,241882000,2021-12-24,Sequoia,SoftBank,579,56754710.26402616,1293012386.9692378,False,,"SaaS, Mobile, HealthTech, Blockchain"
5413ddd8-585a-4410-83a3-804465ad0ca9,Wilson-Graham,2012,Kyrgyz Republic,Oceania,E-commerce,Series C,1570902000,2024-04-16,Andreessen Horowitz,"SoftBank, Y Combinator",412,120045164.61858365,12349138661.093447,True,Acquisition,"Mobile, IoT, SaaS, B2C, Blockchain"
64981c72-6f89-42b8-839d-ef06946235dc,"Anderson, Bell and Ellison",2009,Cape Verde,Asia,E-commerce,Series A,901937000,2015-11-22,Tiger Global,"SoftBank, Tiger Global",528,335043138.54182005,6079291041.793573,False,,"SaaS, Marketplace"
4b13a058-11c0-4aac-b5bc-ea43514dc46f,Paul-Rodriguez,2015,Aruba,Latin America,Fintech,Series C,803578000,2024-10-07,Accel,"Tiger Global, Accel, Index Ventures",118,244216759.67280686,5745271620.959455,False,,"Cloud, SaaS, IoT, Mobile, AI"
def45127-92ad-45a9-be74-a04b17785413,Wiggins-Kim,2009,Timor-Leste,Latin America,Logistics,Series B,431945000,2016-06-15,Accel,SoftBank,317,29316465.39638352,2551496680.735075,True,IPO,"AI, B2B, B2C, Mobile"
52b1d6a4-c50e-44d8-a2bb-960e6c48d642,Cox LLC,2006,Spain,North America,Fintech,Series A,352890000,2022-01-23,Index Ventures,SoftBank,722,41263565.3227568,732124827.5957105,False,,"B2B, EdTech, Blockchain, Mobile"
fd1dfca5-646d-4879-92f6-9cb8665ff131,Mills Ltd,2018,Sri Lanka,Oceania,AI/ML,Series A,1222008000,2017-07-23,Tiger Global,Y Combinator,887,273745405.6116384,3084072603.9900765,False,,"IoT, HealthTech, Cloud, SaaS, Blockchain"
b1ee6c35-463e-4149-94fb-58550936e7f7,Gregory PLC,2016,Korea,MENA,AI/ML,Series A,1389954000,2024-04-17,Tiger Global,"Andreessen Horowitz, SoftBank",884,679293296.4981827,4457035392.021719,False,,"B2B, SaaS, Cloud"
5a756b8b-f3cb-4d22-8a30-4a08d1e8c67c,King-Barrett,2014,Swaziland,Oceania,Blockchain,Series A,63211000,2019-04-25,Andreessen Horowitz,"Y Combinator, Tiger Global, Accel",995,6925394.223325861,385731200.77822226,False,,"Blockchain, Mobile, HealthTech, B2C"
81f97dc2-38f4-4618-a577-e2e5358c0f7d,Clark-Luna,2021,Guatemala,North America,Logistics,IPO,400429000,2025-01-22,Tiger Global,"Y Combinator, Sequoia",905,55321410.10623133,1956606789.767217,False,,"AI, B2C"
43d24df8-7f24-4796-9212-7cda3e0f3b4e,Mccall PLC,2014,Rwanda,Asia,Blockchain,IPO,78285000,2024-01-28,Y Combinator,"Y Combinator, SoftBank, Sequoia",190,22213546.977229346,301872540.7816035,True,,"AI, B2B"
33cacac6-13c4-446a-9a77-ec3ad2e6a5d9,"Stone, Murphy and Gross",2021,Maldives,Europe,E-commerce,Series C,2257880000,2021-05-06,Sequoia,"Tiger Global, Index Ventures, Y Combinator",389,820066140.8924787,15977613707.757647,False,,"Cloud, Mobile, EdTech, HealthTech"
55455ab4-30bc-462c-9187-d4bc2994107d,Powell-Pitts,2020,Gibraltar,Latin America,SaaS,Series A,137671000,2016-10-13,Accel,"Tiger Global, Accel",831,65148116.84326016,962634651.6474493,True,,"Blockchain, SaaS"
2aebff82-b2c6-4e48-bd4b-f6aa0bb5e146,"Navarro, Hubbard and Rollins",2020,Ukraine,North America,SaaS,Series C,1804431000,2023-07-24,Andreessen Horowitz,"Accel, Y Combinator, SoftBank",255,193526280.85950506,17684431950.0062,False,,"Marketplace, IoT, Blockchain, Cloud, HealthTech"
1cafbad6-da87-4849-af79-f6789277b5f0,"Huerta, Curtis and Sutton",2016,Grenada,MENA,Fintech,Seed,3064802000,2023-08-31,Sequoia,"Accel, Andreessen Horowitz, Y Combinator",517,666607968.3602327,16973578147.59176,False,,"Blockchain, IoT, EdTech"
a394be58-55ae-4c63-8fa4-06faddaac417,Sanchez-Reynolds,2012,Bahrain,Asia,Fintech,Series A,866400000,2020-08-02,Tiger Global,"Tiger Global, Y Combinator, Accel",537,328898693.8562355,7730666016.200896,False,,"AI, B2B, Cloud"
f3945a17-c9c8-420e-a7e4-255b2c2aa6a5,Williams PLC,2013,Martinique,Oceania,Logistics,Series A,184587000,2022-10-06,SoftBank,"Tiger Global, Sequoia, Y Combinator",77,57276458.32605396,671040723.2991263,True,IPO,"EdTech, AI, HealthTech"
2d7befdf-63f7-41ce-809e-ab9a0c261052,Estrada Inc,2018,Palau,North America,E-commerce,Series B,541347000,2017-12-27,Sequoia,"Sequoia, Andreessen Horowitz, Y Combinator",72,185006648.594112,2536413064.019494,False,,"Blockchain, HealthTech"
48a97708-48be-4a6a-adc8-796c8be99b29,"Garcia, Oneal and Burnett",2009,Libyan Arab Jamahiriya,Latin America,AI/ML,Series A,4460987000,2020-07-02,Sequoia,Andreessen Horowitz,419,2046440192.9418957,37212855816.869804,False,,"HealthTech, Marketplace"
cb702ea2-5747-42fb-8095-80c9d18ad72f,Mendoza Ltd,2007,Reunion,North America,E-commerce,Series B,607984000,2017-09-24,Accel,"Andreessen Horowitz, Sequoia, Y Combinator",654,36181658.172035076,1960161370.4060135,False,,"EdTech, Blockchain"
a9fac5eb-c0ef-40e1-b94f-c82fe7e8583c,"Brown, Cantu and Logan",2016,Congo,Asia,AI/ML,Series D,677638000,2024-07-02,Andreessen Horowitz,"Accel, SoftBank",978,78977898.43577397,4547867218.387449,False,,"Mobile, B2B, Blockchain"
f0c0a408-b747-44c6-a31f-0f5c8ce9c838,"Wilson, Franklin and Gutierrez",2007,Serbia,Oceania,Fintech,Series B,844424000,2022-05-29,Andreessen Horowitz,Accel,690,265500327.907163,6923749968.874668,False,,"HealthTech, Cloud, B2C, EdTech"
e8fd0bf1-26c3-4a04-85ad-601743c38543,Burgess Ltd,2019,Czech Republic,MENA,Healthcare,Seed,819100000,2024-10-19,Sequoia,Y Combinator,139,303845198.09940845,6006890923.871456,False,,"Marketplace, Cloud"
9a55f0d7-5fd3-494d-bf72-059b90bfc9db,Walker-Cunningham,2023,Romania,North America,Healthcare,Series D,1341880000,2020-12-14,SoftBank,Tiger Global,266,158267874.65670663,10032584581.291023,False,,"Mobile, Blockchain, Marketplace"
0bd8bf0a-90e7-46da-962d-ebaf48a828c5,"Dominguez, Stevens and Moore",2005,Saint Kitts and Nevis,Asia,Blockchain,Pre-Seed,699777000,2019-09-18,Y Combinator,"Y Combinator, Accel",417,258202265.7802463,3494027177.1271157,False,,"IoT, HealthTech, AI, SaaS"
5ec3e3c9-2565-4f12-9e44-8cfb7ac2872d,"Armstrong, Stevens and Johnson",2015,Syrian Arab Republic,North America,E-commerce,Series C,430322000,2017-12-14,Sequoia,Sequoia,804,197742984.5221803,1653743335.301321,True,,"B2B, B2C, Marketplace"
852c02b8-4ef7-4d57-87b9-7f4e5b9fc94e,"Rivera, Harrington and Calderon",2021,Zambia,Asia,E-commerce,Series C,198572000,2025-06-06,Accel,"Accel, Y Combinator",183,66108687.48042244,1284435510.889889,False,,"IoT, SaaS, Cloud"
6e0a8513-8785-4c50-ae27-39c81925a73d,West-Hutchinson,2007,Nigeria,Latin America,SaaS,Series D,416732000,2020-02-08,Sequoia,"SoftBank, Tiger Global",781,115438261.8060128,1522438994.721756,False,,"B2C, B2B, SaaS"
8fa0d46e-c9de-49af-a084-ad4eda8f7c78,Washington-Rice,2023,Gibraltar,Asia,Logistics,Series B,14136000,2015-10-12,Sequoia,"Y Combinator, Andreessen Horowitz",89,845748.1790828229,46634679.27794863,False,,"Cloud, EdTech"
f7ecc179-c453-4c96-8959-c12148b34a93,Johnson-Lee,2013,Belgium,Oceania,AI/ML,Seed,275921000,2018-09-20,SoftBank,"Andreessen Horowitz, Y Combinator",279,125778994.47700055,2293337644.183797,True,Acquisition,"B2B, B2C"
c8ee7646-bb2b-43d8-9a47-08a4e2eb1306,"Smith, Warner and Moses",2009,Estonia,Oceania,Fintech,Seed,2680940000,2018-02-22,Index Ventures,Sequoia,253,787675373.4711539,21754719320.40064,False,,"SaaS, HealthTech, Blockchain, Marketplace, EdTech"
c8b50106-1a2d-4cde-9dbc-443ef3563c87,Mcdowell LLC,2006,Saudi Arabia,MENA,Healthcare,Seed,344552000,2022-03-27,SoftBank,"SoftBank, Sequoia",613,119936981.90338717,868579570.2233188,False,,"Blockchain, Marketplace, EdTech"
2976cfa4-7bef-4c68-b235-a655fa5810af,Miller and Sons,2012,Spain,Latin America,Logistics,Series D,509855000,2020-03-06,SoftBank,SoftBank,586,76335546.61527963,1943002181.8829012,False,,"IoT, Blockchain, SaaS"
d6ef5b79-d400-470f-bd68-1312073bf983,Vincent Group,2006,Ukraine,Asia,SaaS,Series C,550501000,2021-11-26,Sequoia,Index Ventures,733,197628747.00052252,4187907654.0580745,False,,"AI, Mobile, SaaS, Cloud"
fbc6346b-555f-4f14-a403-c79e1c5bd44d,Mueller-Mcdonald,2008,Syrian Arab Republic,North America,Healthcare,Series B,177801000,2022-08-17,Andreessen Horowitz,"Andreessen Horowitz, Tiger Global",104,81353424.01567283,1511834126.8428235,True,Acquisition,"SaaS, B2B, Marketplace"
b454119f-c9e7-4231-a513-fb7499866280,Mccarthy-Zuniga,2021,Belarus,MENA,Fintech,Series B,381470000,2024-09-01,Sequoia,"Index Ventures, Y Combinator, SoftBank",95,19111694.375026055,2380452751.9011703,True,IPO,"Cloud, B2C"
f2636c6e-0464-4d19-a459-f587def65f7e,Williamson-Hamilton,2008,United Arab Emirates,Europe,Blockchain,Seed,674403000,2023-11-07,Sequoia,Andreessen Horowitz,529,291866504.8164319,4354928658.716989,True,Acquisition,"AI, B2B, HealthTech"
1db82796-6bcb-4b23-9371-703e119a24c0,"Robertson, Richards and Roy",2008,Greece,Latin America,AI/ML,Series B,1083925000,2020-04-07,Andreessen Horowitz,"Andreessen Horowitz, Index Ventures",387,431806125.10047126,6383759648.483797,False,,"HealthTech, Blockchain, Mobile, AI, Marketplace"
